concat_SatID_encodedStripId_TWindex,conflicting_strip_oppr,OpportunityStartTime,OpportunityEndTime,StripID,normalized_GlobalPriority,normalized_local_priority_due_date,normalized_Total_Priority,conflic_strip_flag_named,max_Norm_GP,max_Norm_LPDD,max_Norm_TP,this_flag_norm_GP,this_flag_norm_LLDD,this_flag_norm_TP
FF03_Order 2 - Strip 4_Area 0_1.0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0', 'FF03_Order 44 - Strip 0_Area 35_1.0', 'FF03_Order 44 - Strip 1_Area 35_1.0', 'FF03_Order 44 - Strip 2_Area 35_1.0', 'FF03_Order 44 - Strip 3_Area 35_1.0']",2024-11-14 18:59:57,2024-11-14 19:00:16,Order 2 - Strip 4,750.0,908.0010839711589,487,FF03_Order 0 - Strip 4_Area 0_1.0,750.0,908.0010839711589,504,750.0,908.0010839711589,504
FF03_Order 2 - Strip 5_Area 0_1.0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0', 'FF03_Order 44 - Strip 0_Area 35_1.0', 'FF03_Order 44 - Strip 1_Area 35_1.0', 'FF03_Order 44 - Strip 2_Area 35_1.0', 'FF03_Order 44 - Strip 3_Area 35_1.0']",2024-11-14 18:59:57,2024-11-14 19:00:14,Order 2 - Strip 5,750.0,908.0010839711589,496,FF03_Order 0 - Strip 4_Area 0_1.0,750.0,908.0010839711589,504,750.0,908.0010839711589,504
FF03_Order 3 - Strip 4_Area 0_1.0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0', 'FF03_Order 44 - Strip 0_Area 35_1.0', 'FF03_Order 44 - Strip 1_Area 35_1.0', 'FF03_Order 44 - Strip 2_Area 35_1.0', 'FF03_Order 44 - Strip 3_Area 35_1.0', 'FF03_Order 48 - Strip 0_Area 35_1.0', 'FF03_Order 48 - Strip 1_Area 35_1.0', 'FF03_Order 48 - Strip 2_Area 35_1.0']",2024-11-14 18:59:33,2024-11-14 18:59:52,Order 3 - Strip 4,750.0,908.0010839711589,485,FF03_Order 0 - Strip 4_Area 0_1.0,750.0,908.0010839711589,504,750.0,908.0010839711589,504
FF03_Order 3 - Strip 5_Area 0_1.0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0', 'FF03_Order 44 - Strip 0_Area 35_1.0', 'FF03_Order 44 - Strip 1_Area 35_1.0', 'FF03_Order 44 - Strip 2_Area 35_1.0', 'FF03_Order 44 - Strip 3_Area 35_1.0', 'FF03_Order 48 - Strip 0_Area 35_1.0', 'FF03_Order 48 - Strip 1_Area 35_1.0', 'FF03_Order 48 - Strip 2_Area 35_1.0']",2024-11-14 18:59:34,2024-11-14 18:59:50,Order 3 - Strip 5,750.0,908.0010839711589,483,FF03_Order 0 - Strip 4_Area 0_1.0,750.0,908.0010839711589,504,750.0,908.0010839711589,504
FF03_Order 5 - Strip 0_Area 0_1.0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0']",2024-11-14 19:01:32,2024-11-14 19:01:48,Order 5 - Strip 0,750.0,908.0010839711589,483,FF03_Order 0 - Strip 4_Area 0_1.0,750.0,908.0010839711589,504,750.0,908.0010839711589,504
FF03_Order 5 - Strip 1_Area 0_1.0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0']",2024-11-14 19:01:30,2024-11-14 19:01:48,Order 5 - Strip 1,750.0,908.0010839711589,483,FF03_Order 0 - Strip 4_Area 0_1.0,750.0,908.0010839711589,504,750.0,908.0010839711589,504
FF03_Order 6 - Strip 0_Area 0_1.0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0', 'FF03_Order 44 - Strip 0_Area 35_1.0', 'FF03_Order 44 - Strip 1_Area 35_1.0', 'FF03_Order 44 - Strip 2_Area 35_1.0', 'FF03_Order 44 - Strip 3_Area 35_1.0']",2024-11-14 19:00:24,2024-11-14 19:00:38,Order 6 - Strip 0,750.0,908.0010839711589,496,FF03_Order 0 - Strip 4_Area 0_1.0,750.0,908.0010839711589,504,750.0,908.0010839711589,504
FF03_Order 6 - Strip 1_Area 0_1.0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0', 'FF03_Order 44 - Strip 0_Area 35_1.0', 'FF03_Order 44 - Strip 1_Area 35_1.0', 'FF03_Order 44 - Strip 2_Area 35_1.0', 'FF03_Order 44 - Strip 3_Area 35_1.0']",2024-11-14 19:00:22,2024-11-14 19:00:40,Order 6 - Strip 1,750.0,908.0010839711589,487,FF03_Order 0 - Strip 4_Area 0_1.0,750.0,908.0010839711589,504,750.0,908.0010839711589,504
FF03_Order 6 - Strip 2_Area 0_1.0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 3_Area 0_1.0', 'FF03_Order 44 - Strip 0_Area 35_1.0', 'FF03_Order 44 - Strip 1_Area 35_1.0', 'FF03_Order 44 - Strip 2_Area 35_1.0', 'FF03_Order 44 - Strip 3_Area 35_1.0']",2024-11-14 19:00:20,2024-11-14 19:00:38,Order 6 - Strip 2,750.0,908.0010839711589,486,FF03_Order 0 - Strip 4_Area 0_1.0,750.0,908.0010839711589,504,750.0,908.0010839711589,504
FF03_Order 6 - Strip 3_Area 0_1.0,"['FF03_Order 0 - Strip 0_Area 0_1.0', 'FF03_Order 0 - Strip 1_Area 0_1.0', 'FF03_Order 0 - Strip 2_Area 0_1.0', 'FF03_Order 0 - Strip 3_Area 0_1.0', 'FF03_Order 0 - Strip 4_Area 0_1.0', 'FF03_Order 0 - Strip 5_Area 0_1.0', 'FF03_Order 2 - Strip 0_Area 0_1.0', 'FF03_Order 2 - Strip 1_Area 0_1.0', 'FF03_Order 2 - Strip 2_Area 0_1.0', 'FF03_Order 2 - Strip 3_Area 0_1.0', 'FF03_Order 2 - Strip 4_Area 0_1.0', 'FF03_Order 2 - Strip 5_Area 0_1.0', 'FF03_Order 3 - Strip 4_Area 0_1.0', 'FF03_Order 3 - Strip 5_Area 0_1.0', 'FF03_Order 5 - Strip 0_Area 0_1.0', 'FF03_Order 5 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 0_Area 0_1.0', 'FF03_Order 6 - Strip 1_Area 0_1.0', 'FF03_Order 6 - Strip 2_Area 0_1.0', 'FF03_Order 44 - Strip 0_Area 35_1.0', 'FF03_Order 44 - Strip 1_Area 35_1.0', 'FF03_Order 44 - Strip 2_Area 35_1.0', 'FF03_Order 44 - Strip 3_Area 35_1.0']",2024-11-14 19:00:22,2024-11-14 19:00:36,Order 6 - Strip 3,750.0,908.0010839711589,484,FF03_Order 0 - Strip 4_Area 0_1.0,750.0,908.0010839711589,504,750.0,908.0010839711589,504
FF03_Order 8 - Strip 0_Area 10_1.0,"['FF03_Order 8 - Strip 1_Area 10_1.0', 'FF03_Order 9 - Strip 1_Area 13_1.0', 'FF03_Order 9 - Strip 2_Area 13_1.0', 'FF03_Order 9 - Strip 3_Area 13_1.0', 'FF03_Order 70 - Strip 3_Area 8_1.0', 'FF03_Order 72 - Strip 1_Area 8_1.0', 'FF03_Order 72 - Strip 2_Area 8_1.0', 'FF03_Order 72 - Strip 3_Area 8_1.0']",2024-11-15 08:20:43,2024-11-15 08:20:52,Order 8 - Strip 0,250.0,1000.0,302,FF03_Order 9 - Strip 3_Area 13_1.0,500.0,1000.0,404,500.0,1000.0,404
FF03_Order 8 - Strip 1_Area 10_1.0,"['FF03_Order 8 - Strip 0_Area 10_1.0', 'FF03_Order 9 - Strip 1_Area 13_1.0', 'FF03_Order 9 - Strip 2_Area 13_1.0', 'FF03_Order 9 - Strip 3_Area 13_1.0', 'FF03_Order 70 - Strip 3_Area 8_1.0', 'FF03_Order 72 - Strip 1_Area 8_1.0', 'FF03_Order 72 - Strip 2_Area 8_1.0', 'FF03_Order 72 - Strip 3_Area 8_1.0']",2024-11-15 08:20:43,2024-11-15 08:20:51,Order 8 - Strip 1,250.0,1000.0,302,FF03_Order 9 - Strip 3_Area 13_1.0,500.0,1000.0,404,500.0,1000.0,404
FF03_Order 9 - Strip 1_Area 13_1.0,"['FF03_Order 8 - Strip 0_Area 10_1.0', 'FF03_Order 8 - Strip 1_Area 10_1.0', 'FF03_Order 9 - Strip 2_Area 13_1.0', 'FF03_Order 9 - Strip 3_Area 13_1.0']",2024-11-15 08:18:42,2024-11-15 08:19:00,Order 9 - Strip 1,500.0,1000.0,402,FF03_Order 9 - Strip 3_Area 13_1.0,500.0,1000.0,404,500.0,1000.0,404
FF03_Order 9 - Strip 2_Area 13_1.0,"['FF03_Order 8 - Strip 0_Area 10_1.0', 'FF03_Order 8 - Strip 1_Area 10_1.0', 'FF03_Order 9 - Strip 1_Area 13_1.0', 'FF03_Order 9 - Strip 3_Area 13_1.0']",2024-11-15 08:18:41,2024-11-15 08:18:58,Order 9 - Strip 2,500.0,1000.0,402,FF03_Order 9 - Strip 3_Area 13_1.0,500.0,1000.0,404,500.0,1000.0,404
FF03_Order 9 - Strip 3_Area 13_1.0,"['FF03_Order 8 - Strip 0_Area 10_1.0', 'FF03_Order 8 - Strip 1_Area 10_1.0', 'FF03_Order 9 - Strip 1_Area 13_1.0', 'FF03_Order 9 - Strip 2_Area 13_1.0']",2024-11-15 08:18:41,2024-11-15 08:18:57,Order 9 - Strip 3,500.0,1000.0,404,FF03_Order 9 - Strip 3_Area 13_1.0,500.0,1000.0,404,500.0,1000.0,404
FF03_Order 12 - Strip 1_Area 17_1.0,"['FF03_Order 13 - Strip 3_Area 18_1.0', 'FF03_Order 15 - Strip 0_Area 18_1.0', 'FF03_Order 15 - Strip 1_Area 18_1.0', 'FF03_Order 15 - Strip 2_Area 18_1.0', 'FF03_Order 15 - Strip 3_Area 18_1.0', 'FF03_Order 16 - Strip 0_Area 18_1.0', 'FF03_Order 16 - Strip 1_Area 18_1.0', 'FF03_Order 16 - Strip 2_Area 18_1.0', 'FF03_Order 16 - Strip 3_Area 18_1.0', 'FF03_Order 18 - Strip 0_Area 18_1.0', 'FF03_Order 18 - Strip 1_Area 18_1.0', 'FF03_Order 18 - Strip 2_Area 18_1.0', 'FF03_Order 18 - Strip 3_Area 18_1.0']",2024-11-14 17:27:56,2024-11-14 17:28:05,Order 12 - Strip 1,1000.0,752.2807943125091,552,FF03_Order 18 - Strip 1_Area 18_1.0,1000.0,752.2807943125091,612,1000.0,752.2807943125091,612
FF03_Order 13 - Strip 3_Area 18_1.0,"['FF03_Order 12 - Strip 1_Area 17_1.0', 'FF03_Order 15 - Strip 0_Area 18_1.0', 'FF03_Order 15 - Strip 1_Area 18_1.0', 'FF03_Order 15 - Strip 2_Area 18_1.0', 'FF03_Order 15 - Strip 3_Area 18_1.0', 'FF03_Order 16 - Strip 0_Area 18_1.0', 'FF03_Order 16 - Strip 1_Area 18_1.0', 'FF03_Order 16 - Strip 2_Area 18_1.0', 'FF03_Order 16 - Strip 3_Area 18_1.0', 'FF03_Order 18 - Strip 0_Area 18_1.0', 'FF03_Order 18 - Strip 1_Area 18_1.0', 'FF03_Order 18 - Strip 2_Area 18_1.0', 'FF03_Order 18 - Strip 3_Area 18_1.0']",2024-11-14 17:29:40,2024-11-14 17:30:03,Order 13 - Strip 3,1000.0,752.2807943125091,552,FF03_Order 18 - Strip 1_Area 18_1.0,1000.0,752.2807943125091,612,1000.0,752.2807943125091,612
FF03_Order 15 - Strip 0_Area 18_1.0,"['FF03_Order 12 - Strip 1_Area 17_1.0', 'FF03_Order 13 - Strip 3_Area 18_1.0', 'FF03_Order 15 - Strip 1_Area 18_1.0', 'FF03_Order 15 - Strip 2_Area 18_1.0', 'FF03_Order 15 - Strip 3_Area 18_1.0', 'FF03_Order 16 - Strip 0_Area 18_1.0', 'FF03_Order 16 - Strip 1_Area 18_1.0', 'FF03_Order 16 - Strip 2_Area 18_1.0', 'FF03_Order 16 - Strip 3_Area 18_1.0', 'FF03_Order 18 - Strip 0_Area 18_1.0', 'FF03_Order 18 - Strip 1_Area 18_1.0', 'FF03_Order 18 - Strip 2_Area 18_1.0', 'FF03_Order 18 - Strip 3_Area 18_1.0']",2024-11-14 17:29:10,2024-11-14 17:29:27,Order 15 - Strip 0,1000.0,752.2807943125091,556,FF03_Order 18 - Strip 1_Area 18_1.0,1000.0,752.2807943125091,612,1000.0,752.2807943125091,612
FF03_Order 15 - Strip 1_Area 18_1.0,"['FF03_Order 12 - Strip 1_Area 17_1.0', 'FF03_Order 13 - Strip 3_Area 18_1.0', 'FF03_Order 15 - Strip 0_Area 18_1.0', 'FF03_Order 15 - Strip 2_Area 18_1.0', 'FF03_Order 15 - Strip 3_Area 18_1.0', 'FF03_Order 16 - Strip 0_Area 18_1.0', 'FF03_Order 16 - Strip 1_Area 18_1.0', 'FF03_Order 16 - Strip 2_Area 18_1.0', 'FF03_Order 16 - Strip 3_Area 18_1.0', 'FF03_Order 18 - Strip 0_Area 18_1.0', 'FF03_Order 18 - Strip 1_Area 18_1.0', 'FF03_Order 18 - Strip 2_Area 18_1.0', 'FF03_Order 18 - Strip 3_Area 18_1.0']",2024-11-14 17:29:09,2024-11-14 17:29:27,Order 15 - Strip 1,1000.0,752.2807943125091,565,FF03_Order 18 - Strip 1_Area 18_1.0,1000.0,752.2807943125091,612,1000.0,752.2807943125091,612
FF03_Order 15 - Strip 2_Area 18_1.0,"['FF03_Order 12 - Strip 1_Area 17_1.0', 'FF03_Order 13 - Strip 3_Area 18_1.0', 'FF03_Order 15 - Strip 0_Area 18_1.0', 'FF03_Order 15 - Strip 1_Area 18_1.0', 'FF03_Order 15 - Strip 3_Area 18_1.0', 'FF03_Order 16 - Strip 0_Area 18_1.0', 'FF03_Order 16 - Strip 1_Area 18_1.0', 'FF03_Order 16 - Strip 2_Area 18_1.0', 'FF03_Order 16 - Strip 3_Area 18_1.0', 'FF03_Order 18 - Strip 0_Area 18_1.0', 'FF03_Order 18 - Strip 1_Area 18_1.0', 'FF03_Order 18 - Strip 2_Area 18_1.0', 'FF03_Order 18 - Strip 3_Area 18_1.0']",2024-11-14 17:29:08,2024-11-14 17:29:26,Order 15 - Strip 2,1000.0,752.2807943125091,573,FF03_Order 18 - Strip 1_Area 18_1.0,1000.0,752.2807943125091,612,1000.0,752.2807943125091,612
FF03_Order 15 - Strip 3_Area 18_1.0,"['FF03_Order 12 - Strip 1_Area 17_1.0', 'FF03_Order 13 - Strip 3_Area 18_1.0', 'FF03_Order 15 - Strip 0_Area 18_1.0', 'FF03_Order 15 - Strip 1_Area 18_1.0', 'FF03_Order 15 - Strip 2_Area 18_1.0', 'FF03_Order 16 - Strip 0_Area 18_1.0', 'FF03_Order 16 - Strip 1_Area 18_1.0', 'FF03_Order 16 - Strip 2_Area 18_1.0', 'FF03_Order 16 - Strip 3_Area 18_1.0', 'FF03_Order 18 - Strip 0_Area 18_1.0', 'FF03_Order 18 - Strip 1_Area 18_1.0', 'FF03_Order 18 - Strip 2_Area 18_1.0', 'FF03_Order 18 - Strip 3_Area 18_1.0']",2024-11-14 17:29:08,2024-11-14 17:29:24,Order 15 - Strip 3,1000.0,752.2807943125091,556,FF03_Order 18 - Strip 1_Area 18_1.0,1000.0,752.2807943125091,612,1000.0,752.2807943125091,612
FF03_Order 16 - Strip 0_Area 18_1.0,"['FF03_Order 12 - Strip 1_Area 17_1.0', 'FF03_Order 13 - Strip 3_Area 18_1.0', 'FF03_Order 15 - Strip 0_Area 18_1.0', 'FF03_Order 15 - Strip 1_Area 18_1.0', 'FF03_Order 15 - Strip 2_Area 18_1.0', 'FF03_Order 15 - Strip 3_Area 18_1.0', 'FF03_Order 16 - Strip 1_Area 18_1.0', 'FF03_Order 16 - Strip 2_Area 18_1.0', 'FF03_Order 16 - Strip 3_Area 18_1.0', 'FF03_Order 18 - Strip 0_Area 18_1.0', 'FF03_Order 18 - Strip 1_Area 18_1.0', 'FF03_Order 18 - Strip 2_Area 18_1.0', 'FF03_Order 18 - Strip 3_Area 18_1.0']",2024-11-14 17:28:50,2024-11-14 17:29:06,Order 16 - Strip 0,1000.0,752.2807943125091,553,FF03_Order 18 - Strip 1_Area 18_1.0,1000.0,752.2807943125091,612,1000.0,752.2807943125091,612
FF03_Order 16 - Strip 1_Area 18_1.0,"['FF03_Order 12 - Strip 1_Area 17_1.0', 'FF03_Order 13 - Strip 3_Area 18_1.0', 'FF03_Order 15 - Strip 0_Area 18_1.0', 'FF03_Order 15 - Strip 1_Area 18_1.0', 'FF03_Order 15 - Strip 2_Area 18_1.0', 'FF03_Order 15 - Strip 3_Area 18_1.0', 'FF03_Order 16 - Strip 0_Area 18_1.0', 'FF03_Order 16 - Strip 2_Area 18_1.0', 'FF03_Order 16 - Strip 3_Area 18_1.0', 'FF03_Order 18 - Strip 0_Area 18_1.0', 'FF03_Order 18 - Strip 1_Area 18_1.0', 'FF03_Order 18 - Strip 2_Area 18_1.0', 'FF03_Order 18 - Strip 3_Area 18_1.0']",2024-11-14 17:28:49,2024-11-14 17:29:06,Order 16 - Strip 1,1000.0,752.2807943125091,553,FF03_Order 18 - Strip 1_Area 18_1.0,1000.0,752.2807943125091,612,1000.0,752.2807943125091,612
FF03_Order 16 - Strip 2_Area 18_1.0,"['FF03_Order 12 - Strip 1_Area 17_1.0', 'FF03_Order 13 - Strip 3_Area 18_1.0', 'FF03_Order 15 - Strip 0_Area 18_1.0', 'FF03_Order 15 - Strip 1_Area 18_1.0', 'FF03_Order 15 - Strip 2_Area 18_1.0', 'FF03_Order 15 - Strip 3_Area 18_1.0', 'FF03_Order 16 - Strip 0_Area 18_1.0', 'FF03_Order 16 - Strip 1_Area 18_1.0', 'FF03_Order 16 - Strip 3_Area 18_1.0', 'FF03_Order 18 - Strip 0_Area 18_1.0', 'FF03_Order 18 - Strip 1_Area 18_1.0', 'FF03_Order 18 - Strip 2_Area 18_1.0', 'FF03_Order 18 - Strip 3_Area 18_1.0']",2024-11-14 17:28:48,2024-11-14 17:29:05,Order 16 - Strip 2,1000.0,752.2807943125091,552,FF03_Order 18 - Strip 1_Area 18_1.0,1000.0,752.2807943125091,612,1000.0,752.2807943125091,612
FF03_Order 16 - Strip 3_Area 18_1.0,"['FF03_Order 12 - Strip 1_Area 17_1.0', 'FF03_Order 13 - Strip 3_Area 18_1.0', 'FF03_Order 15 - Strip 0_Area 18_1.0', 'FF03_Order 15 - Strip 1_Area 18_1.0', 'FF03_Order 15 - Strip 2_Area 18_1.0', 'FF03_Order 15 - Strip 3_Area 18_1.0', 'FF03_Order 16 - Strip 0_Area 18_1.0', 'FF03_Order 16 - Strip 1_Area 18_1.0', 'FF03_Order 16 - Strip 2_Area 18_1.0', 'FF03_Order 18 - Strip 0_Area 18_1.0', 'FF03_Order 18 - Strip 1_Area 18_1.0', 'FF03_Order 18 - Strip 2_Area 18_1.0', 'FF03_Order 18 - Strip 3_Area 18_1.0']",2024-11-14 17:28:48,2024-11-14 17:29:04,Order 16 - Strip 3,1000.0,752.2807943125091,552,FF03_Order 18 - Strip 1_Area 18_1.0,1000.0,752.2807943125091,612,1000.0,752.2807943125091,612
